,A_index,C_flare,K_index,N_PAIRS,N_STATIONS,kurtosis_delay,kurtosis_grad,max_elevation,max_grad,max_phase_delay,mean_code_delay,mean_elevation,mean_grad,mean_phase_delay,min_elevation,min_grad,min_phase_delay,mse,new_regions,radio_flux,std_grad,std_phase,sunsplot_number,sunspot_area,BIN_LABEL
189,5.0,1.0,1.0,2.0,3.0,-1.15288186764,-1.53262035104,8.18952956637,289.279193555,46.7375905141,19.2907529971,6.65806860371,104.65712274,23.0155887245,4.90202335625,2.91109756472,15.2427517707,7.33073505676,0.0,136.0,122.662444367,7.85540135585,150.0,680.0,0.0
190,5.0,1.0,5.0,5.0,7.0,4.37624773426,26.1230111253,62.0550993695,586.30386455,20.3821910386,1.88544225412,36.1322398598,36.3359869677,1.54313812185,2.56270205693,0.0722748602234,-40.3793735414,2.5758310404,0.0,136.0,66.0905959835,4.92393077319,150.0,680.0,0.0
191,5.0,1.0,5.0,6.0,9.0,1.58967879334,8.93249656077,71.5944554487,368.2989415,23.4205540736,7.49469359275,48.1256856329,48.3099589002,7.5451782935,6.84433244784,0.00341637482988,1.45283879315,0.550929988,0.0,136.0,16.3905555233,1.90842239336,150.0,680.0,1.0
192,5.0,1.0,5.0,3.0,4.0,6.44236395698,9.65339349847,71.0818159428,368.2989415,27.6335209015,7.97756521215,45.4956822212,103.389476352,7.574898844,9.23812688673,0.0385108628409,-11.3933278756,2.55806885148,0.0,136.0,49.0757208152,3.15217243842,150.0,680.0,0.0
193,5.0,1.0,3.0,2.0,4.0,4.60329728057,13.6197255051,72.6339826144,446.324508236,39.2374205385,7.71588083914,44.8288750661,41.4926236898,7.75038620911,2.57284892506,0.144574388292,2.09904154648,2.25259175234,0.0,136.0,50.9444166697,3.36569965402,150.0,680.0,0.0
194,5.0,1.0,1.0,2.0,3.0,-0.566170214848,-1.84226174849,53.6581875991,131.393988761,24.6771340609,12.9181352186,27.5554675059,51.1087957597,12.7310876593,9.64148378233,0.0524823007249,7.79197351072,2.56680979699,0.0,136.0,49.8400580088,3.35830499756,150.0,680.0,0.0
195,5.0,1.0,5.0,5.0,7.0,-0.0366497296353,29.8670826308,37.1395383883,142.789623565,18.5031543971,3.27969315969,28.4185045922,19.0211162601,3.30310207969,9.35220012383,0.00232249771273,-2.93136260185,0.482309467868,0.0,136.0,10.3278864466,4.76539668464,150.0,680.0,1.0
196,5.0,1.0,5.0,2.0,4.0,0.809244417383,5.52737890033,34.7339787741,313.05153644,16.3382272791,2.18206345025,26.8519556163,122.123725278,2.19880476153,3.83891933495,0.151651665833,-2.93136260185,0.356388929742,0.0,136.0,21.6763558933,4.12015624475,150.0,680.0,1.0
197,5.0,1.0,1.0,2.0,3.0,9.23886254762,18.7807408219,88.0948721894,1171.43630878,105.538883181,12.2763372861,45.3061737666,88.480880142,12.0191646843,7.3167137583,25.1993941787,-8.98810694214,8.1670386952,0.0,136.0,198.720909168,11.1049222261,150.0,680.0,0.0
198,5.0,1.0,1.0,2.0,4.0,2.84663157492,30.1449314446,73.0260386155,183.047220923,19.7358583239,4.61470522501,37.5112300452,8.43746593493,4.65399579976,1.15600351643,0.00179323919699,0.717593358637,0.780886372807,0.0,136.0,18.8296467269,2.74455854499,150.0,680.0,0.0
199,5.0,1.0,5.0,5.0,8.0,4.52409714789,24.3269524575,75.4900407906,348.750716723,18.8068500965,-4.07351519264,42.3830305192,62.8988310992,-4.07319531907,4.14122889005,0.0179530489076,-8.81860811662,0.573245382421,0.0,136.0,19.1858133897,3.19430812023,150.0,680.0,1.0
200,5.0,1.0,5.0,2.0,3.0,2.24524335415,11.9501533555,73.9474161682,94.7754098946,9.70146643948,-2.86387070727,39.1252364372,21.774853921,-2.87161704301,2.80415888216,0.0717647541943,-6.45597620765,0.340012332659,0.0,136.0,10.7254588056,2.9726359604,150.0,680.0,1.0
201,5.0,1.0,2.0,2.0,4.0,1.14226891892,32.3789577319,68.6108764238,332.263815354,24.6398373639,6.57495380661,33.2216077907,23.0813783061,6.71171904385,3.01962282352,1.5309302051,0.724706359372,1.35356200718,0.0,136.0,30.418690272,3.0820363925,150.0,680.0,0.0
202,5.0,1.0,1.0,2.0,3.0,0.575946988346,2.0126596117,68.7653204281,156.310982303,12.2500019958,5.24090477934,32.9674529248,23.2861626391,4.96544260409,4.74123653391,0.00272076388289,-9.82658531099,2.32363710904,0.0,136.0,43.6554022043,3.8993954472,150.0,680.0,0.0
203,5.0,1.0,1.0,3.0,3.0,0.52447843313,2.74109781273,67.8759766839,182.061865966,12.3074279912,5.36603273808,32.1284793658,25.3666658077,5.1570244262,4.85222911266,0.00758991770703,-9.82658531099,2.41389700621,0.0,136.0,47.0697739371,3.99867758454,150.0,680.0,0.0
204,5.0,1.0,1.0,2.0,2.0,7.98735542281,20.5871871147,66.5103777953,642.371670753,17.9348811926,12.206004278,36.857096946,79.6743016939,11.6248860475,2.04234431776,53.1379237692,-31.1679675794,3.28047183269,0.0,136.0,114.290168239,5.36041782258,150.0,680.0,0.0
205,5.0,1.0,3.0,2.0,4.0,4.33239844661,60.3162262662,69.496195419,590.663716524,44.5974572787,12.9947515374,48.2595239569,27.3155595337,13.0650948113,3.19036210416,0.023179881519,7.00684553745,0.928274281869,0.0,136.0,28.0601057024,2.81320733436,150.0,680.0,0.0
206,5.0,1.0,3.0,2.0,4.0,1.61707231416,4.72097850953,64.7314821767,451.428964702,22.2833849504,3.80965389438,19.061028525,73.7395319588,4.39985047472,5.1247479811,8.17811498743,-17.8118662282,4.61017790195,0.0,136.0,84.3166553998,5.69043736703,150.0,680.0,0.0
207,5.0,1.0,3.0,2.0,4.0,6.75906627231,31.3628772894,65.1446287529,1274.25630037,44.9458157264,5.34117961876,18.001879133,66.8527432517,4.52040212257,4.17632197998,0.0419820769059,-83.667551016,5.46281879412,0.0,136.0,144.701418033,9.46293943016,150.0,680.0,0.0
208,5.0,1.0,3.0,4.0,5.0,11.0406478268,11.9558813786,67.1763674853,475.790308317,35.4495065626,0.124330102029,36.8389130968,28.0358601538,-0.284555378176,6.01947574839,0.00983991700408,-16.7147067977,3.34174818046,0.0,136.0,81.8161222177,5.43105653103,150.0,680.0,0.0
209,5.0,1.0,5.0,2.0,3.0,0.610222898827,10.1890662829,17.8952313624,694.53954725,43.1836769252,14.910496252,13.2866898001,272.179551682,15.9413939931,5.82448691307,11.8066681833,1.0712509939,2.55735626728,0.0,136.0,136.948033457,4.32314476167,150.0,680.0,0.0
210,5.0,1.0,5.0,3.0,5.0,-0.273789749618,5.97140819347,17.6809368517,1109.14411816,54.0580733832,10.8102586726,11.8579069525,296.593141934,17.4711145475,3.35211359012,19.4180425331,-44.9548280147,16.9921977808,0.0,136.0,145.54184028,18.1741637504,150.0,680.0,0.0
211,5.0,1.0,2.0,5.0,6.0,4.65585478397,22.9756457197,61.0466618156,400.301596785,38.6207112001,6.26907757966,31.9007673774,22.4868454132,6.15759461555,4.70505505369,0.00483128475518,-10.2777764394,2.19185859658,0.0,136.0,51.6056027843,4.0529989479,150.0,680.0,0.0
212,5.0,1.0,1.0,4.0,5.0,4.17253331184,19.4928482903,68.671353883,497.546104156,36.4379106229,3.66716522439,35.4195530131,21.2190963565,4.20667755767,3.4165658661,3.60437844263e-05,-4.08179741448,3.84777203382,0.0,136.0,80.8947390563,6.07083465306,150.0,680.0,0.0
213,5.0,1.0,5.0,2.0,2.0,0.414639999687,3.68963874791,67.1591008712,93.8717676922,16.3144231218,11.9051917223,44.0505108807,42.0720151221,11.8831510904,3.34841470153,2.51289044595,3.7554753321,0.39863522139,0.0,136.0,11.8908986333,2.85346378922,150.0,680.0,1.0
214,5.0,1.0,3.0,3.0,5.0,0.402441760319,11.2078595272,67.2354948098,128.172932755,15.5826387714,9.7268384263,48.5534193279,13.9853246796,9.72279725327,2.09053226846,0.000515178113685,1.78302538501,0.835303682424,0.0,136.0,17.865933263,1.84683675074,150.0,680.0,0.0
215,5.0,1.0,1.0,2.0,3.0,-0.780742742369,15.489664064,44.527216991,189.529798515,33.2403689664,19.8881528271,20.7706853533,9.06187526615,19.8469902647,4.85279937376,0.00738069125641,13.1451445379,1.65198137892,0.0,136.0,24.527578948,4.61282350103,150.0,680.0,0.0
216,5.0,1.0,1.0,3.0,6.0,-0.983877964353,10.4507616676,46.2427233617,183.049967517,33.2403689664,20.5374845678,20.4237351195,33.8778260351,20.7048224878,3.65528257494,0.0138076568944,12.1846717767,1.79634134359,0.0,136.0,26.6456795119,5.3072112077,150.0,680.0,0.0
217,5.0,1.0,1.0,2.0,2.0,-0.634167091399,23.6901486773,43.8535780429,1023.19195035,33.2403689664,18.1373985178,20.6156009245,332.963204121,18.168870771,5.70478435504,294.17655365,10.2099405121,0.655022082049,0.0,136.0,124.595396643,4.49979383737,150.0,680.0,0.0
218,5.0,1.0,3.0,3.0,4.0,9.34532376008,23.0098332461,70.8403189719,3219.00822443,34.1458668929,1.78597182527,36.3690367526,110.839896335,1.93719854539,4.50033594529,0.0394929303157,-18.9245324252,2.98759773944,0.0,136.0,234.031414622,4.63257632774,150.0,680.0,0.0
219,8.0,1.0,8.0,2.0,3.0,2.62459930829,1.94259715597,65.6757967178,248.274227982,33.4894206771,14.1893128145,32.2036948016,61.9787834514,14.0100458569,5.45821102246,0.152605103952,3.38012470713,3.58832442621,1.0,133.0,69.2375726937,4.32253925967,102.0,520.0,0.0
220,8.0,1.0,2.0,2.0,3.0,2.13428394577,33.8641340162,79.4462059592,91.1923143382,16.5352725326,5.2427297277,40.219936182,16.4781419391,5.26882994484,2.00996700795,0.00293153155611,2.59018165478,0.556143599667,1.0,133.0,9.61672145678,2.45581397728,102.0,520.0,0.0
221,8.0,1.0,8.0,2.0,2.0,3.14375479871,-0.907831837896,70.9431022827,346.393210373,15.9756466017,1.31321301277,38.1915164206,158.273066101,1.29285297972,6.69779502655,38.6884984176,-4.64471241281,0.689320921607,1.0,133.0,97.4993940083,3.57029030433,102.0,520.0,0.0
222,8.0,1.0,3.0,2.0,3.0,0.0764170613855,0.058656510364,61.3962742885,86.7861433858,17.1431147329,3.33092857601,33.8064933046,32.1330747756,3.29878257342,3.87783232857,0.0118556097119,-3.30849407721,0.346200309607,1.0,133.0,14.0916334093,4.89343288797,102.0,520.0,1.0
223,8.0,1.0,2.0,2.0,3.0,2.62960318407,49.4911551991,63.6061308182,341.474618652,23.9347319486,4.36976031912,29.8433772347,23.6620805371,4.49844128439,3.68557870116,0.000385335203267,-14.6320082787,1.42015722557,1.0,133.0,37.9974142668,5.60809510453,102.0,520.0,0.0
224,8.0,1.0,2.0,2.0,3.0,1.83647377931,11.3339082043,61.6197474827,76.6009930119,18.0188594734,2.18129989603,28.7503086247,14.3600814799,2.23051784759,5.21582286466,0.00199687588267,-3.30849407721,0.56428776727,1.0,133.0,11.6790784811,4.89637544016,102.0,520.0,0.0
225,8.0,1.0,8.0,4.0,5.0,3.37978443762,14.5584519484,72.6007531159,372.287328343,40.8090342617,11.0211614635,44.9788588378,58.7101579163,11.2826600751,6.93063504265,0.0043876569273,-12.6009160371,3.52790320727,1.0,133.0,57.0185356051,5.53522433498,102.0,520.0,0.0
226,8.0,1.0,3.0,5.0,6.0,0.191593457024,11.9731853207,72.6039808841,379.322693166,40.8090342617,12.6464002869,41.6818823284,82.2161469313,12.8669696493,6.93063504265,0.00020865109446,-0.109780678435,3.61934737858,1.0,133.0,54.2159513594,6.69543305715,102.0,520.0,0.0
227,8.0,1.0,3.0,2.0,4.0,-1.38375078324,8.64141455809,72.1950455143,113.019302959,19.2191438913,13.5082835365,41.3496286918,24.5785004446,13.5047618533,7.99568259373,0.0307917847487,7.89577572224,0.415953821479,1.0,133.0,11.6536127481,3.25537510067,102.0,520.0,1.0
228,8.0,1.0,3.0,2.0,2.0,-1.00228317888,11.7939805586,85.1322620747,255.862771829,10.6009687262,1.26849270274,45.3775934286,150.49955546,1.25597776346,8.82995584487,82.7792196297,-4.30395450033,0.453801938163,1.0,133.0,14.8429606865,3.62660693451,102.0,520.0,1.0
229,8.0,1.0,8.0,2.0,3.0,1.07171507211,73.2522343227,37.4136059543,271.538246489,23.6139055472,3.99230623677,30.1899017528,12.287360509,4.04241329481,10.4931723641,0.00267466873783,-0.877870908514,0.998898152545,1.0,133.0,26.4799329609,5.51552907069,102.0,520.0,0.0
230,8.0,1.0,2.0,2.0,3.0,1.07171507211,73.2522343227,37.4136059543,271.538246489,23.6139055472,3.99230623677,30.1899017528,12.287360509,4.04241329481,10.4931723641,0.00267466873783,-0.877870908514,0.998898152545,1.0,133.0,26.4799329609,5.51552907069,102.0,520.0,0.0
231,8.0,1.0,2.0,3.0,5.0,4.33994600383,97.9429117182,74.4189595994,230.063725297,25.8686658961,3.97920860161,41.4530688095,11.2860784975,3.75925396343,1.71276641685,0.00152838429058,0.48293942726,0.790650956545,1.0,133.0,13.6404530775,2.30899798952,102.0,520.0,0.0
232,8.0,1.0,2.0,2.0,4.0,10.8454192202,17.0230051459,66.6644872516,729.590694336,61.8029503908,7.40549435366,33.3228008205,34.3150042672,7.1406361729,3.11987692596,11.6156443022,-25.9521549653,3.86013562464,1.0,133.0,64.1258733178,4.84681798576,102.0,520.0,0.0
233,8.0,1.0,2.0,4.0,6.0,3.23670644194,24.1493406491,68.5404282859,494.979982385,26.7686689389,5.80887537117,34.396597195,18.9913890655,6.13444466681,2.4644361629,0.00144238994405,-13.7393319292,2.36680241261,1.0,133.0,52.4945955234,3.72580326415,102.0,520.0,0.0
234,8.0,1.0,3.0,11.0,9.0,14.2375704844,26.7720742605,69.6616510444,3370.30024071,104.843830554,13.6924067538,52.8014223273,69.4794253183,13.8400704827,2.36290844359,0.0262985687296,-26.5864782333,4.78885565958,1.0,133.0,166.83983955,6.32078591918,102.0,520.0,0.0
235,8.0,1.0,3.0,2.0,3.0,19.8585420452,31.7956831682,68.6266612574,942.130578769,104.843830554,14.1862385897,52.8806267578,29.5567229358,14.171082183,6.44266781557,0.00380291638239,-3.34594603305,3.58829700391,1.0,133.0,83.1213902717,5.47175237141,102.0,520.0,0.0
236,8.0,1.0,3.0,4.0,7.0,10.6861496203,15.3470121504,67.364806193,2057.58437299,50.567688299,1.66999814241,35.4203490229,44.0308688976,1.33345963247,2.18561315538,2.4877132784,-65.2819492528,5.72190765669,1.0,133.0,124.389029792,6.77839913905,102.0,520.0,0.0
237,8.0,1.0,3.0,6.0,6.0,9.62241860174,39.3152217931,67.1747599219,831.042000055,26.8477219396,0.0489691644977,38.3101875326,19.8911609875,0.0606894104754,4.18133193854,0.00275880062121,-62.4786498888,2.54852752845,1.0,133.0,52.8855853805,3.972060981,102.0,520.0,0.0
238,8.0,1.0,3.0,9.0,7.0,5.46772673168,29.4380319129,86.2675269334,751.105502569,39.3244296051,7.89095419509,59.6559749159,24.5420172876,7.941589239,4.19501192259,0.0078447910444,-14.7344248826,1.20623620727,1.0,133.0,36.6158586938,3.08801328722,102.0,520.0,0.0
239,8.0,1.0,8.0,2.0,2.0,0.550348117201,0.153716295643,14.1864125373,253.383807099,32.8769550844,6.05680071351,11.7899824331,65.337786611,6.03839150631,6.77977609875,0.0268571039364,-0.510927442138,5.74303806174,1.0,133.0,86.3313288433,8.39329261821,102.0,520.0,0.0
240,8.0,1.0,1.0,2.0,3.0,2.63876689644,9.38758720965,58.6875658755,351.933742717,32.8288765471,5.65333031921,27.6458787301,27.4952727908,5.77488029811,4.03724880882,0.015693885098,-0.182588766809,3.00734507286,1.0,133.0,65.5814119745,6.98197445111,102.0,520.0,0.0
241,8.0,1.0,1.0,3.0,4.0,2.47121838135,9.96309384858,57.6260341486,336.28619095,32.8288765471,5.25207683541,27.870955739,28.3779000856,5.34247675999,4.65559396847,0.000317577421105,-1.48652982206,3.12743426078,1.0,133.0,65.7095815658,7.08549998748,102.0,520.0,0.0
242,8.0,1.0,3.0,3.0,6.0,0.957785707458,13.9772092947,67.3976372693,418.365626779,17.021875033,10.3914893151,51.8884242628,49.5199146578,10.3980576859,6.87638286816,0.0775977796678,6.23837775028,0.377803755694,1.0,133.0,21.5902960582,1.1244569545,102.0,520.0,1.0
243,8.0,1.0,3.0,2.0,4.0,3.15502753521,7.58691268247,67.1612473884,180.416899163,17.9291150133,12.897395059,48.0821989,33.5929808034,12.621106056,5.70776487525,0.0569316522554,3.51337203845,1.20841166572,1.0,133.0,24.7592934446,1.73584784453,102.0,520.0,0.0
244,8.0,1.0,2.0,3.0,4.0,6.36723764951,22.2369496811,46.8059899683,885.88873902,99.7174076289,21.1312326661,19.9534221258,89.9597128333,20.3203744621,4.75002707589,0.499272499023,5.94815044305,6.93917899054,1.0,133.0,131.701425296,11.8638205583,102.0,520.0,0.0
245,8.0,1.0,2.0,2.0,4.0,0.00730538197848,1.56171728712,47.6283129248,825.727877512,40.546654444,22.1184272432,21.872478123,168.32658913,22.0541322727,3.70473063013,7.03882907359,-14.4592086795,7.36726393069,1.0,133.0,103.320036649,10.043534318,102.0,520.0,0.0
246,8.0,1.0,2.0,2.0,3.0,6.58467000873,21.2716782278,46.8059899683,787.067535894,99.7174076289,20.8712302172,20.6205744123,87.8155743795,20.0506963678,4.98792774579,0.499272499023,5.94815044305,7.10325348575,1.0,133.0,124.521424181,11.8801885985,102.0,520.0,0.0
247,8.0,1.0,3.0,2.0,4.0,1.23499831358,14.6941025967,88.7939148528,197.191072056,12.7453036373,1.13657321575,43.8433921085,20.6171983444,1.34329791809,1.88980347891,0.00266242126795,-8.11086464347,1.61230446716,1.0,133.0,30.5984066107,2.61032840396,102.0,520.0,0.0
248,8.0,1.0,3.0,7.0,9.0,4.27045345454,19.1138942129,89.7516032327,292.816279597,16.071587477,0.601554108059,44.9640474469,20.3967357506,0.572551038734,2.04308275626,0.000463530805914,-17.3698984472,1.26727476657,1.0,133.0,27.9096665049,2.41842038881,102.0,520.0,1.0
249,8.0,1.0,3.0,5.0,6.0,6.4309358308,28.5861174689,78.6588365472,374.145552225,28.6063798164,2.69746936118,44.6102112161,16.7183415725,2.60329240214,5.46690000425,0.00127931621252,-11.7346569246,1.77506341366,1.0,133.0,43.1055315249,2.75558606211,102.0,520.0,0.0
250,8.0,1.0,3.0,3.0,5.0,1.73569883809,28.9809406981,80.2988083889,149.324018316,12.8021359231,3.06721992168,43.7182496432,39.5570816192,3.03335942734,6.34379754252,0.0258719842978,0.0761294572929,0.662925540253,1.0,133.0,11.2107019018,1.88992416115,102.0,520.0,1.0
251,8.0,1.0,2.0,4.0,7.0,9.76743624307,57.4287324606,72.9122620848,458.68503851,43.0420800348,3.67073901978,40.8683130242,14.8557662222,3.77158720628,2.11078182006,0.268744417719,-3.29241337086,1.33476479434,1.0,133.0,28.6835382633,3.39435636259,102.0,520.0,0.0
252,6.0,3.0,6.0,4.0,5.0,1.04572293242,0.148314782405,66.2299802333,683.446498923,58.9911482281,14.6803809286,33.1399994933,117.468680343,14.4514824672,4.11065671854,0.000241602494296,-39.1012841059,9.38235874192,0.0,138.0,201.189435057,12.6387237796,109.0,460.0,0.0
253,6.0,3.0,6.0,5.0,6.0,6.20443704185,19.3334996438,71.9093365611,894.498783301,30.4218925493,3.09590559494,38.1835299126,48.1162712822,2.6970739523,7.11608725627,0.00317639446294,-66.0460507758,5.75427769012,0.0,138.0,142.941176482,9.88844759403,109.0,460.0,0.0
254,6.0,3.0,1.0,2.0,3.0,-1.33639079518,33.7156755598,55.5110642307,766.346989281,14.3735851504,8.27702454622,30.5641217635,204.712568827,8.26389826765,5.3151109356,36.8517472109,1.6423514607,0.483724897388,0.0,138.0,28.5548712752,2.35531287595,109.0,460.0,0.0
255,6.0,3.0,3.0,3.0,5.0,-0.55099329016,13.295336757,68.7731722133,118.484409187,17.5844440882,6.75980853213,30.8958005186,9.49956746043,6.83808940185,1.43393935328,0.00406020450002,0.44843119537,0.901851981134,0.0,138.0,15.7834164183,3.71853349331,109.0,460.0,0.0
256,6.0,3.0,2.0,2.0,4.0,5.51652556959,18.3295820572,65.1731272728,1260.03414597,25.8456001341,2.21091664046,33.3813559499,36.867336482,1.72002374447,4.34076231749,0.742220410569,-67.284131465,4.37633213194,0.0,138.0,113.182269822,6.70264288409,109.0,460.0,0.0
257,6.0,3.0,2.0,2.0,3.0,1.38732578162,13.7935372405,65.1731272728,154.770269259,18.6291167722,2.74811868502,35.6951535185,11.8258126211,2.81889332218,4.34076231749,0.00255691360647,-0.957887166136,1.4198179176,0.0,138.0,31.0855480902,5.10738413229,109.0,460.0,0.0
258,6.0,3.0,1.0,3.0,4.0,6.18253500986,8.8934180581,67.1734792562,1106.21235989,73.7373736568,0.89976268429,33.7631703434,80.7920076772,0.217828807785,2.91448804825,2.05242066669,-67.14375358,8.43059316511,0.0,138.0,182.12617799,10.5796319178,109.0,460.0,0.0
259,6.0,3.0,1.0,2.0,3.0,-0.720124447869,3.61656561136,33.9212571434,559.926821155,24.7452555337,16.9285587349,20.0537785822,139.685890194,16.8981983575,5.31967272375,17.3396758195,12.4498621844,0.775066444104,0.0,138.0,57.650952378,2.24264151989,109.0,460.0,0.0
260,6.0,3.0,2.0,2.0,3.0,-1.0553533794,14.3781284661,46.751905072,525.764448396,36.2560554177,20.3793517573,19.6974886508,180.383927458,20.4791500656,4.17644591473,0.350404668109,9.85131831874,0.795252568209,0.0,138.0,29.432337571,5.33759335085,109.0,460.0,0.0
261,6.0,3.0,2.0,3.0,4.0,-0.317681054627,0.284432945955,47.7610718803,265.274960301,45.0069730345,19.1109785153,22.1269676224,63.7556805886,20.4116104089,4.71944638886,1.43026591496,9.85131831874,4.37352873895,0.0,138.0,84.8453280253,7.30492840695,109.0,460.0,0.0
262,6.0,3.0,1.0,3.0,4.0,-0.438197570168,4.14396862896,47.4066090351,525.764448396,45.0069730345,18.7691383675,22.0579008275,160.34884869,19.4051779627,4.31912920101,0.00632819613248,9.85131831874,3.08852275193,0.0,138.0,65.099476589,6.29841587514,109.0,460.0,0.0
263,4.0,7.0,4.0,2.0,3.0,0.953946536145,0.532852347951,66.0260342023,439.186994877,34.4897401616,16.9796757848,34.6541443594,85.1322150131,18.0678116428,6.22969039102,0.00119656755571,2.47448664135,5.07588452262,2.0,144.0,108.968128597,5.90921689497,62.0,490.0,0.0
264,4.0,7.0,1.0,3.0,4.0,2.66215757198,-0.146533657732,65.3360914206,787.241943102,98.5692605329,16.7688547764,34.2912004824,156.58658578,16.3988482594,4.43186324155,0.000456105409802,-34.1715604085,16.4880327917,2.0,144.0,240.472908408,17.1959469617,62.0,490.0,0.0
265,4.0,7.0,1.0,3.0,6.0,2.4549926639,3.77296474497,66.2297257794,1126.50026595,98.5692605329,16.7949411198,34.3251655711,133.473644027,16.725952143,3.53041027914,0.0761578550671,-34.1715604085,11.5785400609,2.0,144.0,205.457460525,11.9912185352,62.0,490.0,0.0
266,4.0,7.0,1.0,2.0,3.0,0.0535062439146,5.19333856848,71.2220019919,65.5261234783,17.2720387242,5.59647380766,38.9704971027,9.99741825674,5.59068257511,6.67211577969,0.000267121362272,-2.08952679155,0.4026239698,2.0,144.0,9.04910169112,4.51091909068,62.0,490.0,1.0
267,4.0,7.0,1.0,2.0,3.0,-1.4604569706,-1.46490673387,9.1148064301,337.881668818,40.0962037843,22.553245399,6.8929689955,119.66422168,24.1252256935,4.57876394684,0.860600641218,11.2157391147,6.51469011415,2.0,144.0,83.1183570418,7.55592731932,62.0,490.0,0.0
268,4.0,7.0,1.0,2.0,4.0,8.13380704781,7.03293301319,9.30488344881,337.881668818,40.0962037843,21.2022614196,7.45840069257,103.798720826,21.8964944128,5.28425300317,3.33046378156,10.6281409782,5.24352257517,2.0,144.0,57.1738441875,5.28346505825,62.0,490.0,0.0
269,4.0,7.0,1.0,2.0,3.0,2.24348877232,51.7723374081,62.7289222847,260.360026551,25.3934335592,4.70034301743,29.0129234017,10.5749339469,4.74027376232,5.02663856113,0.000430780853906,-2.84299409827,1.19198380593,2.0,144.0,28.6195836581,3.79844237288,62.0,490.0,0.0
270,4.0,7.0,1.0,2.0,3.0,1.06405939222,10.0283205948,35.0932360444,69.2865328757,20.7597605517,13.4848409974,24.9989100129,8.07242045447,13.5657398685,5.41672508145,0.00212634992142,10.4117313531,0.842212413006,2.0,144.0,15.5269288543,2.60445910718,62.0,490.0,0.0
271,4.0,7.0,1.0,2.0,2.0,7.36035282919,58.0384568476,57.1847529457,772.05785508,58.6834647222,14.6234933568,29.2563032439,40.9567178143,14.7827168789,2.16779717861,5.69478134463,4.74189322722,3.63829809742,2.0,144.0,91.8395697825,5.96746930753,62.0,490.0,0.0
272,4.0,7.0,1.0,3.0,4.0,-0.92225511004,48.9285298251,41.3884781137,195.848761491,38.2564897134,24.6280533184,18.4912702601,13.2700438661,24.9575186035,3.72378792803,4.71734466801,16.2233184494,1.47210796393,2.0,144.0,21.7143542309,5.54047672514,62.0,490.0,0.0
273,4.0,7.0,4.0,2.0,3.0,3.50812457558,9.96316340471,65.1722243419,206.566236817,26.4543583403,2.15540228653,35.4505823273,16.5476539013,2.29042053014,4.35163288155,0.0270221794072,-2.44781426693,2.23574175599,2.0,144.0,48.0426882392,5.91585199888,62.0,490.0,0.0
274,4.0,7.0,1.0,2.0,3.0,8.28627203711,23.0200381409,64.7271480488,1338.39987877,70.4155972353,3.23555412932,28.2653323782,168.472397305,3.88949966704,4.83158012522,29.4643969101,-18.4507413919,8.76609237518,2.0,144.0,126.45751379,8.02894845645,62.0,490.0,0.0
275,4.0,7.0,1.0,2.0,3.0,11.7018273476,46.7986140163,64.0574346935,1039.11742902,104.156647389,14.0849825161,30.7996786808,27.4014664473,14.4453682868,5.02607541371,0.0295881374169,5.00001989568,4.61351987842,2.0,144.0,123.502554808,11.2721007416,62.0,490.0,0.0
276,4.0,7.0,1.0,2.0,3.0,8.72701715924,29.4417702343,63.0948103059,929.148389981,104.156647389,13.9965767748,30.6173000896,34.8619880865,14.7193645461,5.74210505017,0.00302223492187,4.81388960076,5.87065283583,2.0,144.0,148.134413896,12.2036780187,62.0,490.0,0.0
277,4.0,7.0,1.0,7.0,7.0,2.225667809,13.1425001773,86.3170324537,99.3907197558,19.9073568316,10.6757560049,52.1729449616,8.80438737,10.6944655302,2.38229597621,0.014768100899,1.2774559836,0.613028050888,2.0,144.0,10.1889181405,2.07344529875,62.0,490.0,0.0
278,4.0,7.0,1.0,2.0,3.0,0.480361326212,19.0646702193,86.3170324537,70.3918043402,19.9073568316,10.635977017,53.2476091228,7.92327657182,10.6336785786,2.38229597621,0.0513778011393,4.10445429811,0.635928740848,2.0,144.0,7.87881955384,2.0186305919,62.0,490.0,1.0
279,4.0,7.0,1.0,2.0,3.0,1.38645062752,5.44465613107,14.143124903,883.650963817,28.4923263456,12.538535557,11.4396569651,79.7584925039,13.1855625968,7.24689859115,0.104501718231,-48.4751415049,6.04197958089,2.0,144.0,146.828150669,10.1976600392,62.0,490.0,0.0
280,4.0,7.0,1.0,4.0,5.0,5.08331166377,47.5335937495,61.1759217614,334.353267348,33.2012795868,9.06651570432,31.7922100201,12.0706138211,9.15810882857,6.65899029884,0.000860343803216,4.38151194348,1.63251091082,2.0,144.0,40.7718338177,3.78767441465,62.0,490.0,0.0
281,4.0,7.0,1.0,2.0,3.0,-1.13087428315,-1.76980197879,51.9793929909,255.011792209,32.2717705865,14.6472448234,29.467954295,160.295142685,15.340949824,4.81757309672,105.766405518,3.7006928717,6.94578012778,2.0,144.0,53.3530829656,7.34694185059,62.0,490.0,0.0
282,4.0,7.0,1.0,4.0,7.0,11.484199008,74.5571741121,58.9843144003,753.826233342,52.4710423661,5.15647427218,30.5482922727,13.6483993453,5.31488295758,3.31180131638,0.000721986726374,-37.4499962574,2.42121270815,2.0,144.0,55.2831056923,5.38952913008,62.0,490.0,0.0
